cddept,referenceprel,cdparametresiseeaux,cdparametre,libmajparametre,libminparametre,libwebparametre,qualitparam,insituana,rqana,cdunitereferencesiseeaux,cdunitereference,limitequal,refqual,valtraduite,casparam,referenceanl
"087","08700126832","BSIR","1042","BACT. ET SPORES SULFITO-RÉDU./100ML","Bact. et spores sulfito-rédu./100ml",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131360"
"087","08700126832","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,15","mg(Cl2)/L","165","","","0.150000","",""
"087","08700126832","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,20","mg(Cl2)/L","165","","","0.200000","",""
"087","08700126832","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","ILLISIBL","n/(100mL)","226","","<=0 n/(100mL)",,"","08700131360"
"087","08700126832","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","ILLISIBL","n/(100mL)","226","<=0 n/(100mL)","",,"","08700131360"
"087","08700126832","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131360"
"087","08700126832","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","9,9","°C","27","","<=25 °C","9.900000","",""
"087","08700126832","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,2","NFU","232","","<=2 NFU","0.000000","","08700131360"
"087","08700126833","BSIR","1042","BACT. ET SPORES SULFITO-RÉDU./100ML","Bact. et spores sulfito-rédu./100ml",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131361"
"087","08700126833","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,10","mg(Cl2)/L","165","","","0.100000","",""
"087","08700126833","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,20","mg(Cl2)/L","165","","","0.200000","",""
"087","08700126833","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131361"
"087","08700126833","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131361"
"087","08700126833","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131361"
"087","08700126833","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","7,7","°C","27","","<=25 °C","7.700000","",""
"087","08700126833","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,2","NFU","232","","<=2 NFU","0.000000","","08700131361"
"087","08700126834","BSIR","1042","BACT. ET SPORES SULFITO-RÉDU./100ML","Bact. et spores sulfito-rédu./100ml",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131362"
"087","08700126834","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,15","mg(Cl2)/L","165","","","0.150000","",""
"087","08700126834","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,25","mg(Cl2)/L","165","","","0.250000","",""
"087","08700126834","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131362"
"087","08700126834","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131362"
"087","08700126834","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131362"
"087","08700126834","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","8,1","°C","27","","<=25 °C","8.100000","",""
"087","08700126834","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,2","NFU","232","","<=2 NFU","0.000000","","08700131362"
"087","08700126835","BSIR","1042","BACT. ET SPORES SULFITO-RÉDU./100ML","Bact. et spores sulfito-rédu./100ml",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131363"
"087","08700126835","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,10","mg(Cl2)/L","165","","","0.100000","",""
"087","08700126835","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,15","mg(Cl2)/L","165","","","0.150000","",""
"087","08700126835","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131363"
"087","08700126835","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131363"
"087","08700126835","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131363"
"087","08700126835","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","7,0","°C","27","","<=25 °C","7.000000","",""
"087","08700126835","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,2","NFU","232","","<=2 NFU","0.000000","","08700131363"
"087","08700126836","BSIR","1042","BACT. ET SPORES SULFITO-RÉDU./100ML","Bact. et spores sulfito-rédu./100ml",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131364"
"087","08700126836","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,15","mg(Cl2)/L","165","","","0.150000","",""
"087","08700126836","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,15","mg(Cl2)/L","165","","","0.150000","",""
"087","08700126836","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131364"
"087","08700126836","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131364"
"087","08700126836","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131364"
"087","08700126836","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","6,9","°C","27","","<=25 °C","6.900000","",""
"087","08700126836","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","0,3","NFU","232","","<=2 NFU","0.300000","","08700131364"
"087","08700126837","BSIR","1042","BACT. ET SPORES SULFITO-RÉDU./100ML","Bact. et spores sulfito-rédu./100ml",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131365"
"087","08700126837","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","<0,05","mg(Cl2)/L","165","","","0.000000","",""
"087","08700126837","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","<0,05","mg(Cl2)/L","165","","","0.000000","",""
"087","08700126837","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131365"
"087","08700126837","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131365"
"087","08700126837","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131365"
"087","08700126837","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","9,6","°C","27","","<=25 °C","9.600000","",""
"087","08700126837","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,2","NFU","232","","<=2 NFU","0.000000","","08700131365"
"087","08700126838","BSIR","1042","BACT. ET SPORES SULFITO-RÉDU./100ML","Bact. et spores sulfito-rédu./100ml",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131366"
"087","08700126838","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,35","mg(Cl2)/L","165","","","0.350000","",""
"087","08700126838","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,40","mg(Cl2)/L","165","","","0.400000","",""
"087","08700126838","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131366"
"087","08700126838","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131366"
"087","08700126838","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131366"
"087","08700126838","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","8,6","°C","27","","<=25 °C","8.600000","",""
"087","08700126838","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,2","NFU","232","","<=2 NFU","0.000000","","08700131366"
"087","08700126839","BSIR","1042","BACT. ET SPORES SULFITO-RÉDU./100ML","Bact. et spores sulfito-rédu./100ml",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131367"
"087","08700126839","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","<0,05","mg(Cl2)/L","165","","","0.000000","",""
"087","08700126839","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","<0,05","mg(Cl2)/L","165","","","0.000000","",""
"087","08700126839","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131367"
"087","08700126839","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131367"
"087","08700126839","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131367"
"087","08700126839","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","10,7","°C","27","","<=25 °C","10.700000","",""
"087","08700126839","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,2","NFU","232","","<=2 NFU","0.000000","","08700131367"
"087","08700126840","ASP","6489","ASPECT (QUALITATIF)","Aspect (qualitatif)",,"O","L","Aspect normal","SANS OBJET","X","","","0.000000","","08700131368"
"087","08700126840","CDT25","1303","CONDUCTIVITÉ À 25°C","Conductivité à 25°C",,"N","L","247","µS/cm","147","",">=200 et <=1100 µS/cm","247.000000","","08700131368"
"087","08700126840","CL","1337","CHLORURES","Chlorures",,"N","L","9,1","mg/L","162","","<=250 mg/L","9.100000","16887-00-6","08700131368"
"087","08700126840","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,15","mg(Cl2)/L","165","","","0.150000","",""
"087","08700126840","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,20","mg(Cl2)/L","165","","","0.200000","",""
"087","08700126840","COULF","1309","COLORATION","Coloration",,"N","L","<5","mg(Pt)/L","178","","<=15 mg(Pt)/L","0.000000","","08700131368"
"087","08700126840","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08700131368"
"087","08700126840","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131368"
"087","08700126840","GT22_68","5440","BACT. AÉR. REVIVIFIABLES À 22°-68H","Bact. aér. revivifiables à 22°-68h",,"N","L","<1","n/mL","222","","","0.000000","","08700131368"
"087","08700126840","GT36_44","5441","BACT. AÉR. REVIVIFIABLES À 36°-44H","Bact. aér. revivifiables à 36°-44h",,"N","L","13","n/mL","222","","","13.000000","","08700131368"
"087","08700126840","NH4","1335","AMMONIUM (EN NH4)","Ammonium (en NH4)",,"N","L","0,03","mg/L","162","","<=0,1 mg/L","0.030000","14798-03-9","08700131368"
"087","08700126840","NO2","1339","NITRITES (EN NO2)","Nitrites (en NO2)",,"N","L","<0,01","mg/L","162","<=0,5 mg/L","","0.000000","14797-65-0","08700131368"
"087","08700126840","NO3","1340","NITRATES (EN NO3)","Nitrates (en NO3)",,"N","L","25","mg/L","162","<=50 mg/L","","25.000000","14797-55-8","08700131368"
"087","08700126840","ODQ","5901","ODEUR (QUALITATIF)","Odeur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","08700131368"
"087","08700126840","PH","1302","PH ","pH",,"N","T","7,0","unité pH","264","",">=6,5 et <=9 unité pH","7.000000","",""
"087","08700126840","SAVQ","5902","SAVEUR (QUALITATIF)","Saveur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","08700131368"
"087","08700126840","SO4","1338","SULFATES","Sulfates",,"N","L","4,9","mg/L","162","","<=250 mg/L","4.900000","","08700131368"
"087","08700126840","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08700131368"
