cddept,referenceprel,cdparametresiseeaux,cdparametre,libmajparametre,libminparametre,libwebparametre,qualitparam,insituana,rqana,cdunitereferencesiseeaux,cdunitereference,limitequal,refqual,valtraduite,casparam,referenceanl
"081","08100130061","ASP","6489","ASPECT (QUALITATIF)","Aspect (qualitatif)",,"O","L","Aspect normal","SANS OBJET","X","","","0.000000","","08100133430"
"081","08100130061","BSIR","1042","BACT. ET SPORES SULFITO-RÉDU./100ML","Bact. et spores sulfito-rédu./100ml",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08100133430"
"081","08100130061","CA","1374","CALCIUM","Calcium","","N","L","28,6","mg/L","162","","","28.600000","7440-70-2","08100133430"
"081","08100130061","CDT25","1303","CONDUCTIVITÉ À 25°C","Conductivité à 25°C",,"N","L","233","µS/cm","147","",">=200 et <=1100 µS/cm","233.000000","","08100133430"
"081","08100130061","CL","1337","CHLORURES","Chlorures",,"N","L","8,8","mg/L","162","","<=250 mg/L","8.800000","16887-00-6","08100133430"
"081","08100130061","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,49","mg(Cl2)/L","165","","","0.490000","",""
"081","08100130061","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,56","mg(Cl2)/L","165","","","0.560000","",""
"081","08100130061","COT","1841","CARBONE ORGANIQUE TOTAL","Carbone organique total",,"N","L","0,89","mg(C)/L","163","","<=2 mg(C)/L","0.890000","","08100133430"
"081","08100130061","COULF","1309","COLORATION","Coloration",,"N","L","<5","mg(Pt)/L","178","","<=15 mg(Pt)/L","0.000000","","08100133430"
"081","08100130061","COULQ","5900","COULEUR (QUALITATIF)","Couleur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","08100133430"
"081","08100130061","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","08100133430"
"081","08100130061","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","08100133430"
