cddept,referenceprel,cdparametresiseeaux,cdparametre,libmajparametre,libminparametre,libwebparametre,qualitparam,insituana,rqana,cdunitereferencesiseeaux,cdunitereference,limitequal,refqual,valtraduite,casparam,referenceanl
"971","97100128057","12DCLE","1161","DICHLOROÉTHANE-1,2","Dichloroéthane-1,2","","N","L","<0,50","µg/L","133","<=3 µg/L","","0.000000","107-06-2","97100126349"
"971","97100128057","ACTIK40","1036","ACTIVITÉ BÊTA ATTRIBUABLE AU K40","Activité bêta attribuable au K40","","N","L","0,125","Bq/L","9","","","0.125000","","97100126349"
"971","97100128057","ACTITR","2098","ACTIVITÉ TRITIUM (3H)","Activité Tritium (3H)","","N","L","<9","Bq/L","9","","<=100 Bq/L","0.000000","","97100126349"
"971","97100128057","ALDR","1103","ALDRINE","Aldrine",,"N","L","<0,005","µg/L","133","<=0,03 µg/L","","0.000000","309-00-2","97100126349"
"971","97100128057","AMPA","1907","AMPA","AMPA",,"N","L","<0,100","µg/L","133","<=0,1 µg/L","","0.000000","1066-51-9","97100126349"
"971","97100128057","AS","1369","ARSENIC","Arsenic",,"N","L","<2","µg/L","133","<=10 µg/L","","0.000000","7440-38-2","97100126349"
"971","97100128057","BA","1396","BARYUM","Baryum",,"N","L","<0,010","mg/L","162","","<=0,7 mg/L","0.000000","7440-39-3","97100126349"
"971","97100128057","BAPYR","1115","BENZO(A)PYRÈNE *","Benzo(a)pyrène *","","N","L","0,0003","µg/L","133","<=0.01 µg/L","","0.000300","50-32-8","97100126349"
"971","97100128057","BBFLUO","1116","BENZO(B)FLUORANTHÈNE","Benzo(b)fluoranthène","","N","L","<0,0005","µg/L","133","<=0.1 µg/L","","0.000000","205-99-2","97100126349"
"971","97100128057","BENZ","1114","BENZÈNE","Benzène","","N","L","<0,5","µg/L","133","<=1 µg/L","","0.000000","71-43-2","97100126349"
"971","97100128057","BGPERY","1118","BENZO(G,H,I)PÉRYLÈNE","Benzo(g,h,i)pérylène","","N","L","<0,00050","µg/L","133","<=0.1 µg/L","","0.000000","191-24-2","97100126349"
"971","97100128057","BKFLUO","1117","BENZO(K)FLUORANTHÈNE","Benzo(k)fluoranthène","","N","L","<0,0005","µg/L","133","<=0.1 µg/L","","0.000000","207-08-9","97100126349"
"971","97100128057","BRATE","1751","BROMATES","Bromates","","N","L","<3","µg/L","133","<=10 µg/L","","0.000000","15541-45-4","97100126349"
"971","97100128057","BRF","1122","BROMOFORME","Bromoforme",,"N","L","<0,50","µg/L","133","<=100 µg/L","","0.000000","75-25-2","97100126349"
"971","97100128057","BSIR","1042","BACT. ET SPORES SULFITO-RÉDU./100ML","Bact. et spores sulfito-rédu./100ml",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","97100126349"
"971","97100128057","CD","1388","CADMIUM","Cadmium",,"N","L","<1","µg/L","133","<=5 µg/L","","0.000000","7440-43-9","97100126349"
"971","97100128057","CDT25","1303","CONDUCTIVITÉ À 25°C","Conductivité à 25°C",,"N","L","433","µS/cm","147","",">=200 et <=1100 µS/cm","433.000000","","97100126349"
"971","97100128057","CL","1337","CHLORURES","Chlorures",,"N","L","85","mg/L","162","","<=250 mg/L","85.000000","","97100126349"
"971","97100128057","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,09","mg(Cl2)/L","165","","","0.090000","",""
"971","97100128057","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,13","mg(Cl2)/L","165","","","0.130000","",""
"971","97100128057","CLF","1135","CHLOROFORME","Chloroforme",,"N","L","<0,5","µg/L","133","<=100 µg/L","","0.000000","67-66-3","97100126349"
