cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"053","053000001","53054","CHANGE","","","","05300113559","2022-01-06","09h53","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300113571","2022-01-10","10h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300113598","2022-01-03","11h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300113599","2022-01-12","08h53","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300113630","2022-01-06","09h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300113644","2022-01-18","11h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300113645","2022-01-17","11h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300113646","2022-01-18","11h32","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53119","HUISSERIE (L')","","","","05300113729","2022-01-24","11h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53054","CHANGE","","","","05300113946","2022-02-01","11h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300113947","2022-02-01","11h22","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300113957","2022-02-02","08h31","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300113958","2022-02-02","08h51","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300113966","2022-02-07","12h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300114053","2022-02-17","11h03","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300114054","2022-02-16","11h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53119","HUISSERIE (L')","","","","05300114084","2022-02-21","11h44","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300114085","2022-02-21","12h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300114102","2022-02-15","08h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300114178","2022-03-02","12h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53054","CHANGE","","","","05300114179","2022-03-01","12h28","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53119","HUISSERIE (L')","","","","05300114206","2022-03-04","10h24","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300114207","2022-03-08","09h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300114208","2022-03-01","12h14","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300114252","2022-03-09","08h28","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300114273","2022-03-14","09h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300114274","2022-03-15","09h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300114300","2022-03-17","08h46","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300114330","2022-03-22","13h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300114355","2022-03-23","10h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
"053","053000001","53054","CHANGE","","","","05300114475","2022-04-04","12h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","LAVAL AGGLOMERATION","C","C","C","C"
