cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"074","074000010","74281","THONON-LES-BAINS","074000011","THONON- RESEAU PRINCIPAL","1 %","07400268013","2024-01-04","09h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","THONON AGGLOMERATION EST","THONON AGGLOMERATION EST","CA THONON AGGLOMÉRATION","C","C","C","C"
"074","074000010","74281","THONON-LES-BAINS","","","","07400268017","2024-01-04","09h36","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","THONON AGGLOMERATION EST","THONON AGGLOMERATION EST","CA THONON AGGLOMÉRATION","C","C","C","C"
"074","074000010","74281","THONON-LES-BAINS","074000011","THONON- RESEAU PRINCIPAL","1 %","07400268018","2024-01-04","08h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","THONON AGGLOMERATION EST","THONON AGGLOMERATION EST","CA THONON AGGLOMÉRATION","C","C","C","C"
"074","074000010","74281","THONON-LES-BAINS","074000011","THONON- RESEAU PRINCIPAL","1 %","07400268019","2024-01-04","09h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","THONON AGGLOMERATION EST","THONON AGGLOMERATION EST","CA THONON AGGLOMÉRATION","C","C","C","C"
"074","074000010","74281","THONON-LES-BAINS","074000011","THONON- RESEAU PRINCIPAL","1 %","07400268020","2024-01-04","08h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","THONON AGGLOMERATION EST","THONON AGGLOMERATION EST","CA THONON AGGLOMÉRATION","C","C","C","C"
"074","074000010","74281","THONON-LES-BAINS","074000011","THONON- RESEAU PRINCIPAL","1 %","07400268021","2024-01-04","09h10","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","THONON AGGLOMERATION EST","THONON AGGLOMERATION EST","CA THONON AGGLOMÉRATION","C","C","C","C"
"074","074000010","74281","THONON-LES-BAINS","074000011","THONON- RESEAU PRINCIPAL","1 %","07400268238","2024-01-15","08h51","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","THONON AGGLOMERATION EST","THONON AGGLOMERATION EST","CA THONON AGGLOMÉRATION","C","C","C","C"
"074","074000010","74281","THONON-LES-BAINS","","","","07400268755","2024-02-01","09h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","THONON AGGLOMERATION EST","THONON AGGLOMERATION EST","CA THONON AGGLOMÉRATION","C","C","C","C"
"074","074000010","74281","THONON-LES-BAINS","074000011","THONON- RESEAU PRINCIPAL","1 %","07400268756","2024-02-01","08h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","THONON AGGLOMERATION EST","THONON AGGLOMERATION EST","CA THONON AGGLOMÉRATION","C","C","C","C"
"074","074000010","74281","THONON-LES-BAINS","074000011","THONON- RESEAU PRINCIPAL","1 %","07400268757","2024-02-01","09h20","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","THONON AGGLOMERATION EST","THONON AGGLOMERATION EST","CA THONON AGGLOMÉRATION","C","C","C","C"
