cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"001","001000003","01007","AMBRONAY","","","","00100139034","2024-01-23","11h27","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","N","C"
"001","001000003","01007","AMBRONAY","","","","00100139393","2024-02-13","12h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","C","C"
"001","001000003","01007","AMBRONAY","001001304","TTP (CLG) AMBRONAY","100 %","00100139969","2024-03-13","10h46","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","C","C"
"001","001000003","01007","AMBRONAY","","","","00100140209","2024-04-05","07h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","C","C"
"001","001000003","01007","AMBRONAY","","","","00100140543","2024-05-13","12h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","C","C"
"001","001000003","01007","AMBRONAY","","","","00100140886","2024-06-11","11h53","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","C","C"
"001","001000003","01007","AMBRONAY","001001304","TTP (CLG) AMBRONAY","100 %","00100141254","2024-07-08","09h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","C","C"
"001","001000003","01007","AMBRONAY","","","","00100141669","2024-08-20","12h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","C","C"
"001","001000003","01007","AMBRONAY","","","","00100142143","2024-09-11","10h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","C","C"
"001","001000003","01007","AMBRONAY","","","","00100142530","2024-10-18","13h18","Eau d'alimentation non-conforme aux exigences de qualité.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","N","C","N","C"
"001","001000003","01007","AMBRONAY","","","","00100143199","2024-11-25","09h31","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","C","C"
"001","001000003","01007","AMBRONAY","001001304","TTP (CLG) AMBRONAY","100 %","00100143574","2024-12-26","09h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYND. EAUX REGION D'AMBERIEU-EN-B","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","SERA - SYNDICAT DES EAUX DE LA REGION D'AMBERIEU-EN-BUGEY","C","C","C","C"
"001","001000235","01006","AMBLEON","","","","00100139358","2024-02-27","11h18","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC BUGEY SUD RD","CC BUGEY SUD - RÉGIE DES EAUX ","CC BUGEY SUD - RÉGIE DES EAUX ","C","C","C","C"
"001","001000235","01006","AMBLEON","001000205","TTP (UV+EDJ) AMBLEON","100 %","00100140570","2024-05-28","10h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC BUGEY SUD RD","CC BUGEY SUD - RÉGIE DES EAUX ","CC BUGEY SUD - RÉGIE DES EAUX ","C","C","C","C"
"001","001000235","01006","AMBLEON","","","","00100140843","2024-06-14","11h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC BUGEY SUD RD","CC BUGEY SUD - RÉGIE DES EAUX ","CC BUGEY SUD - RÉGIE DES EAUX ","C","C","C","C"
"001","001000235","01006","AMBLEON","","","","00100142096","2024-10-02","11h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC BUGEY SUD RD","CC BUGEY SUD - RÉGIE DES EAUX ","CC BUGEY SUD - RÉGIE DES EAUX ","C","C","C","C"
"001","001000235","01006","AMBLEON","001000205","TTP (UV+EDJ) AMBLEON","100 %","00100143631","2024-12-13","09h36","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC BUGEY SUD RD","CC BUGEY SUD - RÉGIE DES EAUX ","CC BUGEY SUD - RÉGIE DES EAUX ","C","C","C","C"
"001","001000241","01439","VESINES","","","","00100138949","2024-01-26","12h39","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SI SAONE VEYLE REYSSOUZE SAUR","SAUR FRANCE CHALON-SUR-SAONE","SIE SAONE VEYLE REYSSOUZE","C","C","C","C"
"001","001000241","01026","BAGE-LE-CHATEL","001000483","SVR NORD REPLONGES","0 %","00100138950","2024-01-08","08h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SI SAONE VEYLE REYSSOUZE SUEZ","SUEZ EAU FRANCE - ARA","SIE SAONE VEYLE REYSSOUZE","C","C","C","C"
"001","001000241","01025","BAGE-DOMMARTIN","001000483","SVR NORD REPLONGES","0 %","00100138951","2024-01-08","09h13","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SI SAONE VEYLE REYSSOUZE SUEZ","SUEZ EAU FRANCE - ARA","SIE SAONE VEYLE REYSSOUZE","C","C","C","C"
"001","001000241","01057","BOZ","","","","00100139033","2024-01-26","11h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SI SAONE VEYLE REYSSOUZE SAUR","SAUR FRANCE CHALON-SUR-SAONE","SIE SAONE VEYLE REYSSOUZE","C","C","C","C"
"001","001000241","01057","BOZ","001000240","TTP (TC) SVR BOZ","100 %","00100139077","2024-01-26","12h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SI SAONE VEYLE REYSSOUZE SAUR","SAUR FRANCE CHALON-SUR-SAONE","SIE SAONE VEYLE REYSSOUZE","C","C","C","C"
"001","001000241","01352","SAINT-ETIENNE-SUR-REYSSOUZE","","","","00100139309","2024-02-23","13h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SI SAONE VEYLE REYSSOUZE SAUR","SAUR FRANCE CHALON-SUR-SAONE","SIE SAONE VEYLE REYSSOUZE","C","C","C","C"
"001","001000241","01025","BAGE-DOMMARTIN","001000483","SVR NORD REPLONGES","0 %","00100139310","2024-02-06","10h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SI SAONE VEYLE REYSSOUZE SUEZ","SUEZ EAU FRANCE - ARA","SIE SAONE VEYLE REYSSOUZE","C","C","C","C"
