cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300119890","2024-01-02","09h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53054","CHANGE","","","","05300119891","2024-01-02","10h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300119892","2024-01-02","09h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300120185","2024-01-19","09h05","Eau d’alimentation ne satisfaisant pas entièrement aux exigences de qu alité définies par la réglementation en vigueur en ce qui concerne le paramètre turbidité à ce moment. Elle reste cependant sans danger pour la consommation humaine.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","N"
"053","053000001","53130","LAVAL","","","","05300120187","2024-01-08","08h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120188","2024-01-11","08h38","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120189","2024-01-16","11h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120190","2024-01-17","14h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120191","2024-01-24","12h28","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53119","HUISSERIE (L')","","","","05300120192","2024-01-24","11h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300120236","2024-02-19","12h44","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53054","CHANGE","","","","05300120237","2024-02-06","09h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120238","2024-02-06","08h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120239","2024-02-14","13h47","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120240","2024-02-13","12h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120241","2024-02-21","11h17","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120242","2024-02-19","11h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120243","2024-02-28","08h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53119","HUISSERIE (L')","","","","05300120245","2024-02-28","09h17","Eau d'alimentation conforme aux limites de qualité définies par la rég lementation en vigueur, mais ne satisfaisant pas aux références de qua lité (valeurs recommandées) en ce qui concerne la turbidité (eau à ce moment légèrement trouble). Elle reste cependant sans danger pour la consommation humaine.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","N"
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300120428","2024-02-09","09h14","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","053000002","STATION DE PRITZ","100 %","05300120520","2024-03-05","11h35","Eau d'alimentation conforme aux limites de qualité définies par la rég lementation en vigueur, mais ne satisfaisant pas entièrement aux référ ences de qualité (valeurs recommandées) en ce qui concerne l'équilibre calco-carbonique. Elle reste cependant sans danger pour la consommation humaine.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","N"
"053","053000001","53054","CHANGE","","","","05300120522","2024-03-04","13h10","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120523","2024-03-07","09h44","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120524","2024-03-12","09h22","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120525","2024-03-14","12h36","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120526","2024-03-19","09h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000001","53130","LAVAL","","","","05300120527","2024-03-20","11h44","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
