cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"061","061000229","61006","ARGENTAN","","","","06100142257","2024-01-17","14h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000229","61006","ARGENTAN","061000878","STATION RESERVOIR ST ROCH","100 %","06100142715","2024-03-06","10h19","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000229","61006","ARGENTAN","","","","06100142768","2024-03-08","10h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000229","61006","ARGENTAN","","","","06100143320","2024-04-26","09h14","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000229","61006","ARGENTAN","","","","06100143647","2024-06-11","10h15","Eau d'alimentation conforme aux limites et aux références de qualité définies par la réglementation en vigueur pour l'ensemble des paramètres mesurés. Maintenir les taux de traitement en chlore à un niveau suffisant pour garantir l'efficacité de l'étape de désinfection finale, sans pour autant atteindre la valeur élevée en désinfectant constatée le jour du prélèvement.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000229","61006","ARGENTAN","","","","06100144050","2024-07-17","14h24","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000229","61006","ARGENTAN","061000878","STATION RESERVOIR ST ROCH","100 %","06100144469","2024-08-28","10h36","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000229","61006","ARGENTAN","","","","06100144483","2024-09-05","13h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000229","61006","ARGENTAN","061000878","STATION RESERVOIR ST ROCH","100 %","06100144978","2024-10-18","09h17","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000229","61006","ARGENTAN","","","","06100144990","2024-10-18","10h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000229","61006","ARGENTAN","","","","06100145301","2024-11-18","11h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000230","61006","ARGENTAN","","","","06100142137","2024-01-09","10h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000230","61472","SEVIGNY","061000880","STATION PARQUETS","100 %","06100142146","2024-01-10","09h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000230","61472","SEVIGNY","061000880","STATION PARQUETS","100 %","06100142229","2024-01-19","13h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000230","61472","SEVIGNY","","","","06100142243","2024-01-17","14h22","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
"061","061000230","61194","MONTS-SUR-ORNE","","","","06100142620","2024-02-20","12h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP TERRES D'ARGENTAN 1","CEO - ARGENTAN","SMAEP TERRES D'ARGENTAN","C","C","C","C"
