cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"028","028000556","28005","ALLUYES","","","","02800117955","2023-01-23","09h34","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ALLUYES","CC DU BONNEVALAIS","MAIRIE DE ALLUYES","C","C","C","C"
"028","028000556","28005","ALLUYES","028000133","COULOMMIERS","100 %","02800118308","2023-02-15","08h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","COM COM DU BONNEVALAIS","CC DU BONNEVALAIS","CC DU BONNEVALAIS","C","C","C","C"
"028","028000556","28005","ALLUYES","","","","02800118583","2023-03-02","11h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ALLUYES","CC DU BONNEVALAIS","MAIRIE DE ALLUYES","C","C","C","C"
"028","028000556","28005","ALLUYES","","","","02800119275","2023-05-22","10h53","Eau de qualité bactériologique conforme aux exigences de qualité en vigueur pour l’ensemble des paramètres mesurés. Eau de qualité chim ique non conforme en raison du dépassement de la limite de qualité pour le paramètre plomb. Cette teneur en plomb ne vaut que pour le point d'utilisation où elle a été mesurée. Compte tenu de l'influence du réseau de distribution d'eau (réseau intérieur et éventuellement branchement public) sur la dissolution des métaux, cette valeur n’est pas représentative de la qualité de l'eau pour l'ensemble des consommateurs du réseau de distribution.","ALLUYES","CC DU BONNEVALAIS","MAIRIE DE ALLUYES","C","C","C","C"
"028","028000556","28005","ALLUYES","","","","02800119867","2023-07-06","08h26","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ALLUYES","CC DU BONNEVALAIS","MAIRIE DE ALLUYES","C","C","C","C"
"028","028000556","28005","ALLUYES","028000133","COULOMMIERS","100 %","02800120195","2023-08-03","09h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","COM COM DU BONNEVALAIS","CC DU BONNEVALAIS","CC DU BONNEVALAIS","C","C","C","C"
"028","028000556","28005","ALLUYES","","","","02800120351","2023-09-05","09h26","Eau de qualité bactériologique conforme aux exigences de qualité en vigueur pour l’ensemble des paramètres mesurés. Eau de qualité chimique non conforme en raison du dépassement de la limite de qualité pour le paramètre plomb. Cette teneur en plomb ne vaut que pour le point d'utilisation où elle a été mesurée. Compte tenu de l'influence du réseau de distribution d'eau (réseau intérieur et éventuellement branchement public) sur la dissolution des métaux, cette valeur n’est pas représentative de la qualité de l'eau pour l'ensemble des consommateurs du réseau de distribution.","ALLUYES","CC DU BONNEVALAIS","MAIRIE DE ALLUYES","C","C","C","C"
"028","028000556","28005","ALLUYES","","","","02800120510","2023-09-19","10h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ALLUYES","CC DU BONNEVALAIS","MAIRIE DE ALLUYES","C","C","C","C"
"028","028000556","28005","ALLUYES","","","","02800121148","2023-11-23","10h13","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ALLUYES","CC DU BONNEVALAIS","MAIRIE DE ALLUYES","C","C","C","C"
"028","028000560","28031","BEAUMONT-LES-AUTELS","","","","02800117947","2023-01-20","09h55","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","C","C","C","C"
"028","028000560","28072","CHAMPROND-EN-PERCHET","","","","02800117949","2023-01-20","10h54","Eau d'alimentation conforme aux limites de qualité pour l'ensemble des paramètres mesurés. Toutefois, les références de qualité sont dépassées pour le paramètre turbidité. Des mesures correctives ont été demandées le 23 janvier 2023 afin de garantir le retour à la conformité de 2 NFU.","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","C","C","C","N"
"028","028000560","28395","TRIZAY-COUTRETOT-SAINT-SERGE","","","","02800118274","2023-02-09","11h23","Non-conformité sur le paramètre cuivre. Cette teneur en cuivre ne vaut que pour le point d'utilisation où elle a été mesurée. Compte tenu de l'influence du réseau de distribution d'eau potable (réseau intérieur et éventuellement branchement public) sur la dissolution des métaux, cette valeur n'est pas représentative de la qualité de l'eau pour l'ensemble des consommateurs du réseau de distribution.","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","C","C","C","C"
"028","028000560","28407","VICHERES","","","","02800118286","2023-02-10","10h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","C","C","C","C"
"028","028000560","28031","BEAUMONT-LES-AUTELS","","","","02800118621","2023-03-20","11h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","C","C","C","C"
"028","028000560","28010","ARGENVILLIERS","","","","02800118641","2023-03-13","10h39","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","C","C","C","C"
"028","028000560","28175","GAUDAINE (LA)","","","","02800118642","2023-03-13","10h19","Eau d'alimentation conforme aux limites de qualité en vigueur mais non conforme aux références de qualité en raison d'un dépassement en turbidité. Le 15 mars 2023, il a été demandé des actions correctives.","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","SIE DE LA VALLEE DE LA BERTHE","C","C","C","N"
