cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"031","031000006","31555","TOULOUSE","031000004","USINE TOULOUSE PECH DAVID","55 %","03100197085","2023-01-02","11h48","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","TOULOUSE METROPOLE","SETOM","TOULOUSE METROPOLE","C","C","C","C"
"031","031000006","31433","PORTET-SUR-GARONNE","031000005","USINE PORTET CLAIRFONT","45 %","03100197086","2023-01-03","13h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","TOULOUSE METROPOLE","SETOM","TOULOUSE METROPOLE","C","C","C","C"
"031","031000006","31044","BALMA","","","","03100197087","2023-01-24","09h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","TOULOUSE METROPOLE","SETOM","TOULOUSE METROPOLE","C","C","C","C"
"031","031000006","31044","BALMA","","","","03100197088","2023-01-20","08h19","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","TOULOUSE METROPOLE","SETOM","TOULOUSE METROPOLE","C","C","C","C"
"031","031000006","31044","BALMA","","","","03100197089","2023-01-12","10h36","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","TOULOUSE METROPOLE","SETOM","TOULOUSE METROPOLE","C","C","C","C"
"031","031000006","31056","BEAUZELLE","","","","03100197090","2023-01-10","09h51","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","TOULOUSE METROPOLE","SETOM","TOULOUSE METROPOLE","C","C","C","C"
"031","031000006","31069","BLAGNAC","","","","03100197091","2023-01-03","08h47","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","TOULOUSE METROPOLE","SETOM","TOULOUSE METROPOLE","C","C","C","C"
"031","031000006","31069","BLAGNAC","","","","03100197092","2023-01-11","12h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","TOULOUSE METROPOLE","SETOM","TOULOUSE METROPOLE","C","C","C","C"
"031","031000006","31069","BLAGNAC","","","","03100197093","2023-01-30","13h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","TOULOUSE METROPOLE","SETOM","TOULOUSE METROPOLE","C","C","C","C"
"031","031000006","31069","BLAGNAC","","","","03100197094","2023-01-24","13h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","TOULOUSE METROPOLE","SETOM","TOULOUSE METROPOLE","C","C","C","C"
