cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"079","079000108","79085","CHERIGNE","","","","07900077888","2023-01-23","09h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79136","ALLOINAY","","","","07900077943","2023-02-08","10h54","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79158","LUCHE-SUR-BRIOUX","079003441","CUVE DE LUCHE","100 %","07900077949","2023-01-24","08h44","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79158","LUCHE-SUR-BRIOUX","079003441","CUVE DE LUCHE","100 %","07900078087","2023-03-06","11h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79164","MAISONNAY","","","","07900078200","2023-03-23","09h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79136","ALLOINAY","","","","07900078411","2023-04-28","09h17","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79136","ALLOINAY","","","","07900078536","2023-05-25","08h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79158","LUCHE-SUR-BRIOUX","079003441","CUVE DE LUCHE","100 %","07900078551","2023-05-09","09h47","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","S","C","S","C"
"079","079000108","79158","LUCHE-SUR-BRIOUX","079003441","CUVE DE LUCHE","100 %","07900078877","2023-07-07","08h31","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79136","ALLOINAY","","","","07900079233","2023-07-11","09h51","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79158","LUCHE-SUR-BRIOUX","079003441","CUVE DE LUCHE","100 %","07900079494","2023-08-30","09h36","Eau d'alimentation non conforme réglementairement aux limites de qualité du à la présence de produits de dégradation de pesticides (chlorothalonilR471811) à des teneurs supérieures à 0,1 µg/l par subst ance individualisée. Je vous demande de mettre en œuvre les solutions techniques à votre disposition pour limiter l'exposition des usagers. Cette analyse réalisée suite à un dépassement ne montre pas de retour à une situation conforme. Un suivi renforcé est mis en place jusqu’à u n retour à la normale.","SMAEP 4B","SMAEP 4B","SMAEP 4B","S","N","S","C"
"079","079000108","79158","LUCHE-SUR-BRIOUX","079003441","CUVE DE LUCHE","100 %","07900079511","2023-08-11","09h04","Eau d'alimentation non conforme réglementairement aux limites de qualité du à la présence de produits de dégradation de pesticides (chlorothalonilR471811) à des teneurs supérieures à 0,1 µg/l par subst ance individualisée et de l'indice alpha global. Je vous demande de me ttre en œuvre les solutions techniques à votre disposition pour limite r l'exposition des usagers. Une analyse de recontrôle a été demandée","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","N","C","C"
"079","079000108","79160","LUSSERAY","","","","07900079630","2023-09-21","08h14","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79158","LUCHE-SUR-BRIOUX","079003441","CUVE DE LUCHE","100 %","07900079646","2023-09-15","09h53","Eau d'alimentation non conforme réglementairement aux limites de qualité du à la présence de produits de dégradation de pesticides (chlorothalonil R471811) à des teneurs supérieures à 0,1 µg/l par subs tance individualisée. Je vous demande de mettre en œuvre les solutions techniques à votre disposition pour limiter l'exposition des usagers. Cette analyse réalisée suite à un dépassement ne montre pas de retour à une situation conforme. Un suivi renforcé est mis en place jusqu’à un retour à la normale.","SMAEP 4B","SMAEP 4B","SMAEP 4B","S","N","S","C"
"079","079000108","79136","ALLOINAY","","","","07900079820","2023-10-10","09h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","C","C","C","C"
"079","079000108","79136","ALLOINAY","","","","07900079821","2023-10-10","08h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP 4B","SMAEP 4B","SMAEP 4B","S","C","S","C"
"079","079000108","79158","LUCHE-SUR-BRIOUX","079003441","CUVE DE LUCHE","100 %","07900079918","2023-10-20","09h07","Eau d'alimentation non conforme aux limites de qualité réglementaires, eu égard à la présence de produits de dégradation de pesticides (chlo rothalonil R471811) à des teneurs supérieures à 0,1 µg/l par substance individualisée.  Cette analyse réalisée suite à un précédent dépassem ent ne montre pas de retour à une situation conforme. Ce dépassement n e présente pas à lui seul de risque sanitaire, en l’état actuel des co nnaissances scientifiques, cependant, et en application des instructio ns ministérielles des 18 décembre 2020 et 24 mai 2022, un suivi renfor cé est mis en place jusqu’à un retour à la normale. Des solutions tech niques doivent impérativement être mises en oeuvre pour limiter l'expo sition des usagers à ce polluant.","SMAEP 4B","SMAEP 4B","SMAEP 4B","S","N","S","C"
