cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"006","006000004","06111","ROURE","","","","00600241690","2023-01-13","10h39","Eau faiblement minéralisée : conductivité inférieure à la référence de qualité.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","N"
"006","006000004","06111","ROURE","006004787","STATION UV ROURE VILLAGE","100 %","00600242516","2023-03-10","13h11","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","N"
"006","006000004","06111","ROURE","","","","00600245097","2023-07-17","10h53","Eau faiblement minéralisée : conductivité inférieure à la référence de qualité.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","N"
"006","006000004","06111","ROURE","006004787","STATION UV ROURE VILLAGE","100 %","00600247162","2023-09-22","14h33","Eau faiblement minéralisée : conductivité inférieure à la référence de qualité.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","N"
"006","006000004","06111","ROURE","","","","00600248692","2023-11-20","11h19","Eau faiblement minéralisée : conductivité inférieure à la référence de qualité.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","N"
"006","006000005","06146","TOURNEFORT","","","","00600243295","2023-05-04","14h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","C"
"006","006000005","06146","TOURNEFORT","006001527","STATION UV TOURNEFORT","100 %","00600244320","2023-06-23","09h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","C"
"006","006000005","06146","TOURNEFORT","","","","00600245803","2023-08-09","14h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","C"
"006","006000005","06146","TOURNEFORT","006001527","STATION UV TOURNEFORT","100 %","00600248149","2023-10-27","12h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","C"
"006","006000005","06146","TOURNEFORT","","","","00600249323","2023-12-15","11h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","C"
"006","006000006","06146","TOURNEFORT","","","","00600241778","2023-01-19","08h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","C"
"006","006000006","06146","TOURNEFORT","006001528","STATION UV LA COURBAISSE","100 %","00600243176","2023-04-17","09h00","Eau incrustante, favorisant le dépôt de calcaire dans les canalisations, la robinetterie et les appareils ménagers.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","N"
"006","006000006","06146","TOURNEFORT","","","","00600245813","2023-08-08","12h37","Eau d'alimentation présentant température excessive au point de prélèvement. Une température élevée favorise la croissance bactérienne.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","N"
"006","006000006","06146","TOURNEFORT","006001528","STATION UV LA COURBAISSE","100 %","00600247168","2023-09-22","13h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","C"
"006","006000006","06146","TOURNEFORT","","","","00600248650","2023-11-16","08h54","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","C"
"006","006000007","06102","RIMPLAS","006004638","STATION UV RIMPLAS","100 %","00600242744","2023-03-23","11h27","Eau agressive, favorisant la dissolution des métaux contenus dans les canalisations et la robinetterie. Eau faiblement minéralisée : conduct ivité inférieure à la référence de qualité.","REGIE EAU D'AZUR","REGIE EAU  D'AZUR","REGIE EAU  D'AZUR","C","C","C","N"
